;商品コード,商品名,システム区分,マスター区分,在庫管理,実績管理,単位,入数,規格・型番,色,ｻｲｽﾞ,商品区分１コード,商品区分２コード,商品区分３コード,商品区分４コード,商品区分５コード,税区分,税込区分,単価小数桁,数量小数桁,標準価格,原価,売価１,売価２,売価３,売価４,売価５,倉庫コード,主仕入先コード,在庫単価,仕入単価,売上計算式,仕入計算式,商品項目１,商品項目２,商品項目３,使用区分,商品ｺｰﾄﾞ2,商品ｺｰﾄﾞ3,入数小数桁,箱数小数桁,数量端数,有効期間開始日,有効期間終了日,コメント,商品名２,単位区分２入数,単位区分２単位,単位区分２単位コメント,単位区分３入数,単位区分３単位,単位区分３単位コメント,単位区分４入数,単位区分４単位,単位区分４単位コメント,単位区分５入数,単位区分５単位,単位区分５単位コメント,売上単位区分,仕入単位区分,ロット管理,仕入税込区分,売上税種別,仕入税種別,税種別切替
011361,CANON PIXUS iP2000/9318A012(廃盤),0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,17640,12348,17640,17640,14112,0,0,0000,,12451,12348,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011362,ｺﾚｶﾞ(小型CPU自動切替器) CG-CKVMUP,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,18600,13020,18600,18600,14880,0,0,0000,,12904,13020,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011363,CANON(ｲｴﾛｰｲﾝｸﾀﾝｸ)BCI-7Y/9813A001,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,1320,924,1320,1320,1056,0,0,0000,,880,924,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011364,CANON(ﾏｾﾞﾝﾀｲﾝｸﾀﾝｸ)BCI-7M/9812A001,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,1320,924,1320,1320,1056,0,0,0000,,880,924,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011365,CANON(ｼｱﾝｲﾝｸﾀﾝｸ)BCI-7C/9811A001,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,1320,924,1320,1320,1056,0,0,0000,,880,924,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011366,日立 PC8DG7-XF421B100(FLORA330W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,117000,81900,117000,117000,93600,0,0,0000,,80729,81900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011367,ELECOM(USB延長ｹｰﾌﾞﾙ0.5m) USB-EA05,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,880,616,880,880,704,0,0,0000,,440,616,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011368,日立 PC8DG6-XF2211100(FLORA330W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,97000,67900,97000,97000,77600,0,0,0000,,69800,67900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011369,ﾌﾞﾗｻﾞｰ(ﾃﾞｼﾞﾀﾙ複合機) DCP-1000J,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,59800,41860,59800,59800,47840,0,0,0000,,25116,41860,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011370,ﾛｱｽ(ﾊﾟｿｺﾝﾃﾞｽｸ) ARD-204SW,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,18800,13160,18800,18800,15040,0,0,0000,,10340,13160,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011371,ﾛｱｽ(ﾉｰﾄﾗｯｸ) RN-102SGY,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,9800,6860,9800,9800,7840,0,0,0000,,5390,6860,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011372,日立 PC8NE1-XFJ22CCB0(FLORA270W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,249000,174300,249000,249000,199200,0,0,0000,,179300,174300,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011373,日立 PC8DG5-XFA331120(FLORA330W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,147000,102900,147000,147000,117600,0,0,0000,,105800,102900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011374,ﾊﾞｯﾌｧﾛｰ(MO) MO-C640S,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,33000,23100,33000,0,26400,0,0,0000,,24420,23100,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011375,ﾘｺｰ IPSIO NX660S/509482,0,0,0,0,台,0,<日立型名>PCH-HS20B0001349,,,0001,0002,0097,0000,0000,2,0,0,0,79800,55860,79800,0,63840,0,0,0000,,41059,55860,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011376,ELECOM(電子ｶﾙﾃﾗｯｸ) HPD-10NB,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,60000,42000,60000,0,48000,0,0,0000,,36000,42000,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011377,ﾊﾞｯﾌｧﾛｰ FTD-X531AS,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,30000,21000,30000,0,24000,0,0,0000,,20304,21000,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011378,SANWA(ﾓﾊﾞｲﾙﾏｳｽ) MA-MBDVS,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2500,1750,2500,0,2000,0,0,0000,,1370,1750,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011379,ELECOM(ﾌﾙｷｰﾎﾞｰﾄﾞ) TK-UP01MASV,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2400,1680,2400,0,1920,0,0,0000,,1320,1680,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011380,APPLE IPOD SHUFFLE 512MB/ M9724J/A,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,10457,7320,10457,0,8365,0,0,0000,,9528,7320,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011381,ﾚﾉﾎﾞ･ｼﾞｬﾊﾟﾝ ThinkCentre A50 832065J,0,0,0,0,台,0,,,,0001,0002,0097,0000,0103,2,0,0,0,72000,50400,72000,72000,57600,0,0,0000,,66960,50400,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011382,Acer AC501,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,16500,11550,16500,16500,13200,0,0,0000,,13471,11550,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011383,SHARP LL-173CW,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,40500,28350,40500,40500,32400,0,0,0000,,22614,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011384,ELECOM(ﾌﾟﾘﾝﾀｽﾗｲﾀﾞｰ) EPT-01LP,0,0,0,0,台,0,"2/14価格変更￥6,800-→￥8,800-",,,0001,0097,0097,0000,0000,2,0,0,0,8800,6160,8800,8800,7040,0,0,0000,,4840,4760,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011385,EPSON PM-A900,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,57120,39984,57120,57120,45696,0,0,0000,,38174,39984,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011386,PLANEX(HUB) FX-08IMW,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,3124,2187,3124,3124,2499,0,0,0000,,2264,2422,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011387,日立 PC8DG6-XG2411100(FLORA330W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,117000,81900,117000,117000,93600,0,0,0000,,84200,81900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011388,EPSON PM-A700,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,24410,17087,24410,24410,19528,0,0,0000,,16670,17087,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011389,HP Desktop dc5100 SF/CT PM215AV-ABKE,0,0,0,0,台,0,,,,0030,0002,0097,0000,0103,2,0,0,0,78000,78000,78000,78000,78000,0,0,0000,,74100,54600,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011390,HP Desktop dc5100 SF/CT PM215AV-ABKF,0,0,0,0,台,0,,,,0030,0002,0097,0000,0103,2,0,0,0,95000,95000,95000,95000,95000,0,0,0000,,90250,66500,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011391,ﾊﾞｯﾌｧﾛｰ(USB対応ﾌﾗｯｼｭﾒﾓﾘ) RUF2-R2G-S,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,38330,26831,38330,38330,30664,0,0,0000,,25550,26831,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011392,SANWA(ｺﾈｸﾀ取付けｾｷｭﾘﾃｨｷｯﾄ) SL-15,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,1780,1246,1780,1780,1424,0,0,0000,,970,1246,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011393,SANWA(eｾｷｭﾘﾃｨﾜｲﾔｰ) SLE-1W-5,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,980,686,980,980,784,0,0,0000,,530,686,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011394,SANWA(eｾｷｭﾘﾃｨ取付け部品) SLE-5P,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,480,336,480,480,384,0,0,0000,,260,336,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011395,SANWA(eｾｷｭﾘﾃｨﾀﾞｲﾔﾙ鍵) SLE-4L,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,750,525,750,750,600,0,0,0000,,410,525,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011396,ELECOM(ﾏﾙﾁPCﾗｯｸ) MRD-75HSV,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,9500,6650,9500,9500,7600,0,0,0000,,5225,6650,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011397,ﾘｺｰ IPSIO NX760/509483,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,118000,82600,118000,118000,94400,0,0,0000,,76700,82600,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011398,ﾜｺﾑ(液晶ﾀﾌﾞﾚｯﾄ用ｽﾋﾟｰｶｰ) DTIA-52USP,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,6000,4200,6000,6000,4800,0,0,0000,,4200,4200,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011399,CASIO(DISCﾀｲﾄﾙﾌﾟﾘﾝﾀｰ) CW-100,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,19820,13874,19820,19820,15856,0,0,0000,,13214,13874,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011400,ﾀﾞｲﾜﾎﾞｳ(ﾒﾓﾘ) TW-DDR333256MN,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,6350,4445,6350,6350,5080,0,0,0000,,4230,4445,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011401,日立 PC8DE7-XFA5M5120(FLORA350W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,228000,159600,228000,228000,182400,0,0,0000,,164200,159600,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011402,ﾊﾞｯﾌｧﾛｰ(ﾒﾓﾘ) DM333-A512M,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,34000,23800,34000,34000,27200,0,0,0000,,26520,23800,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011403,ﾘｺｰ(GELJETﾌﾞﾗｯｸ) RC-1KS1/509564,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,1640,1148,1640,1640,1312,0,0,0000,,1148,1148,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011404,日立 PC8DG5-XFA512120(FLORA330W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,184000,128800,184000,184000,147200,0,0,0000,,109578,128800,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011405,I/ODATA(USB対応ﾌﾗｯｼｭﾒﾓﾘ) ED-S256,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,7200,5040,7200,7200,5760,0,0,0000,,5400,5040,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011406,SANWA(ﾊﾟｿｺﾝﾗｯｸ) RAC-EC2K,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,17000,11900,17000,17000,13600,0,0,0000,,9350,11900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011407,(無線LAN ｶｰﾄﾞｾｯﾄ)WLA2-G54/PL　廃盤,0,0,0,0,ｾｯﾄ,0,,,,0001,0097,0097,0000,0000,2,0,0,0,11000,7700,11000,11000,8800,0,0,0000,,8140,7700,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011408,ELECOM(ﾏﾙﾁPCﾃｰﾌﾞﾙ) MRD-60HW,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,9000,6300,9000,9000,7200,0,0,0000,,4950,6300,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011409,SHARP LL-173AB,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,48000,33600,48000,48000,38400,0,0,0000,,30000,32000,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011410,SANWA(ｽﾏｰﾄﾋﾞｼﾞﾈｽA4ﾊﾞｯｸﾞ) BAG-PR2,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,7000,4900,7000,7000,5600,0,0,0000,,3850,4900,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011411,I/ODATA(ﾒﾓﾘ) DR400-512MX2,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,11900,8330,11900,11900,9520,0,0,0000,,5950,8330,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011412,ｱｰﾙ･ｴﾌ･ﾔﾏｶﾜ(ﾌﾟﾘﾝﾀﾗｯｸ4段) RFPD-7511,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,11238,7867,11238,11238,8990,0,0,0000,,11238,7867,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011413,I/ODATA(HD) HDPX-SU40,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,14600,10220,14600,14600,11680,0,0,0000,,9601,10220,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011414,I/ODATA(HD) HDH-U120S(廃盤),0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,14600,10220,14600,14600,11680,0,0,0000,,10819,10220,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011415,SANWA(WIN95ﾗｯｸ) RAC-430,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,36000,25200,36000,36000,28800,0,0,0000,,19800,25200,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011416,ﾜｺﾑ(ﾍﾟﾝﾀﾌﾞﾚｯﾄ) F-430(W) / CTE-430/W0,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,12500,8750,12500,12500,10000,0,0,0000,,9000,8750,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011417,SANWA(電子ｶﾙﾃﾗｯｸ) RAC-HP4,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,42800,29960,42800,42800,34240,0,0,0000,,23540,29960,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011418,NEC PC-LW900CD(LaVie TW),0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,317650,222355,317650,317650,254120,0,0,0000,,211769,222355,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011419,日立 PC8NE1-XFC23CA10(FLORA270W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,252000,176400,252000,252000,201600,0,0,0000,,150000,176400,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011420,日立 PC8NE1-XFH43BAB0(FLORA270W)廃盤,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,258000,180600,258000,258000,206400,0,0,0000,,173250,180600,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011421,日立 PC-DT3171,0,0,0,0,台,0,,,,0007,0002,0097,0000,0000,2,0,0,0,69000,48300,69000,69000,55200,0,0,0000,,49700,48300,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011422,ELECOM(LANｹｰﾌﾞﾙ) LD-CT/T100R,0,0,0,0,本,0,,,,0001,0097,0097,0000,0000,2,0,0,0,9300,6510,9300,9300,7440,0,0,0000,,3500,6510,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011423,ELECOM(ｹｰﾌﾞﾙﾃｽﾀ) LD-RCTEST3,0,0,0,0,個,0,,,,0001,0002,0097,0000,0000,2,0,0,0,9800,6860,9800,9800,7840,0,0,0000,,5880,6860,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011424,ﾘｺｰ(ｽｷｬﾅ) IPSiO SCAN3600DC/307648,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,398000,278600,398000,398000,318400,0,0,0000,,262680,278600,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011425,I/ODATA(LAN接続HD) HDL-W500U,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,53000,37100,53000,53000,42400,0,0,0000,,39750,37100,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011426,BUFFALO(ﾃﾝｷｰﾎﾞｰﾄﾞ) BTK-U01/SV,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,1980,1386,1980,1980,1584,0,0,0000,,1017,1386,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011427,ELECOM(液晶用ﾜﾝﾂｰｸﾛｽ) KCT-003BU,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,400,280,400,400,320,0,0,0000,,240,220,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011428,ELECOM(CDﾚﾝｽﾞｸﾘｰﾅｰ) CK-CDL8,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,1200,840,1200,1200,960,0,0,0000,,720,840,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011429,ELECOM(ﾌﾛｯﾋﾟｰﾃﾞｨｽｸｸﾘｰﾅｰ) FDC-3N,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,1500,1050,1500,1500,1200,0,0,0000,,900,1050,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011430,ELECOM(ﾌﾟﾘﾝﾀｸﾘｰﾆﾝｸﾞｷｯﾄ) CK-PR2,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,1200,840,1200,1200,960,0,0,0000,,720,840,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011431,ELECOM(OAｸﾘｰﾆﾝｸﾞｼｰﾄ) CK-PR1W,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,640,448,640,640,512,0,0,0000,,384,351,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011432,ELECOM(OAｸﾘｰﾆﾝｸﾞﾌｫｰﾑ) CK-MP1,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,850,595,850,850,680,0,0,0000,,510,595,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011433,ELECOM(ｳｪｯﾄｸﾘｰﾆﾝｸﾞﾃｨｯｼｭ) WC-DP50N,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,600,420,600,600,480,0,0,0000,,360,420,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011434,ELECOM(ｸﾘｰﾆﾝｸﾞﾃｨｯｼｭ) WC-AL20P,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,400,280,400,400,320,0,0,0000,,240,280,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011435,PLANEX(HUB) FXG-12TXJ,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,23619,16533,23619,23619,18895,0,0,0000,,17126,18669,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011436,WP2000/1050用ｶﾗｰｲﾝｸｶｰﾄﾘｯｼﾞ,0,0,0,0,ｾｯﾄ,5,,,,0001,0099,0026,0000,0000,2,0,0,0,31000,21700,0,0,24800,0,0,0000,,31000,21700,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011437,ﾛｱｽ(ﾐﾆﾌﾙｷｰﾎﾞｰﾄﾞ) FKB-P232,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,3800,2660,3800,3800,3040,0,0,0000,,2090,2660,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011438,SANWA(DVIｱﾀﾞﾌﾟﾀ) AD-DV04,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2400,1680,2400,2400,1920,0,0,0000,,1320,1680,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011439,ｻﾑｽﾝ 913V(BK),0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,51000,35700,51000,51000,40800,0,0,0000,,34000,35700,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011440,ﾘｺｰ(GELJETｼｱﾝ) RC-1C01/509807,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,3000,2100,3000,3000,2400,0,0,0000,,2400,2100,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011441,ﾘｺｰ(GELJETﾏｾﾞﾝﾀﾞ) RC-1M01/509808,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,3450,2415,3450,3450,2760,0,0,0000,,2760,2415,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011442,ﾘｺｰ(GELJETｲｴﾛｰ) RC-1Y01/509809,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,3450,2415,3450,3450,2760,0,0,0000,,2760,2415,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011443,ﾘｺｰ(GELJETﾌﾞﾗｯｸ) RC-1K01/509806,0,0,0,0,個,0,,,,0001,0099,0026,0000,0000,2,0,0,0,4350,3045,4350,4350,3480,0,0,0000,,3480,3045,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
011444,PLANEX(HUB) S-0016FF,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,12800,8960,12800,12800,10240,0,0,0000,,9281,10115,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
